taxID	FSLB_count	GP143_count	GP157_count	GPR1_count	Galpha_count	Gbeta_count	Ggamma_count	Mth_count	Nematode_count	Olfactory_count	RBP1_count	STE2_count	STE3_count	TBP_count	Vomeronasal1_count	Vomeronasal2_count	cAMP_count	classA_count	classB1_count	classB2_count	classC_count	classF_count	classT_count
559298	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
559304	0	0	0	4	2	1	2	0	0	0	5	2	2	1	0	0	0	0	0	0	0	0	0
559307	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
5599	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
560253	1	0	0	1	5	1	1	0	0	0	3	1	1	2	0	0	2	0	0	0	0	0	0
56036	0	0	0	0	1	2	5	0	0	0	7	0	0	4	0	0	1	0	0	0	0	0	0
56067	0	1	1	0	13	4	7	0	0	44	2	0	0	3	0	0	0	251	16	15	15	10	1
56068	0	1	1	0	12	3	9	0	0	37	3	0	0	2	0	0	0	242	16	12	13	10	1
561372	0	0	0	0	1	2	5	0	0	0	6	0	0	1	0	0	1	0	0	0	0	0	0
561572	0	1	0	0	5	3	4	5	0	0	3	0	0	3	0	0	0	63	5	3	11	3	0
56216	0	1	1	0	18	6	12	0	0	423	3	0	0	3	9	4	0	264	15	27	55	10	12
56258	0	1	1	0	10	3	7	0	0	48	2	0	0	3	0	0	0	247	15	16	14	11	1
56262	0	1	1	0	12	4	8	0	0	37	1	0	0	3	0	0	0	250	14	12	15	6	0
5627	0	0	0	0	15	1	2	0	0	0	4	0	6	1	0	0	0	0	0	0	0	0	0
56311	0	1	1	0	15	4	11	0	0	39	2	0	0	3	0	0	0	256	17	17	16	9	4
56313	0	1	1	0	10	2	8	0	0	37	2	0	0	2	0	0	0	145	9	12	4	4	1
56343	0	1	1	0	15	5	11	0	0	44	2	0	0	3	0	0	0	251	16	20	17	9	2
563466	1	0	0	4	4	1	1	0	0	0	2	1	1	1	0	0	4	0	0	0	0	0	0
56408	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
5643	0	0	0	1	14	1	1	0	0	0	3	0	4	1	0	0	0	0	0	0	0	0	0
56493	0	0	0	0	17	1	2	0	0	0	3	0	10	2	0	0	0	0	0	0	0	0	0
565426	2	0	0	4	4	1	1	0	0	0	4	1	1	1	0	0	1	0	0	0	0	0	0
56615	0	0	0	4	6	2	1	0	0	0	5	0	4	2	0	0	0	0	0	0	0	0	0
56646	1	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
56676	0	0	0	4	5	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
56716	0	1	1	0	27	6	22	0	0	58	3	0	0	4	4	16	1	476	23	36	36	13	1
56723	0	1	1	0	27	8	22	0	0	70	3	0	0	5	4	16	0	521	28	45	37	15	1
568069	0	1	0	0	6	3	5	15	1	0	3	0	0	3	0	0	0	90	5	3	11	5	0
56857	0	0	0	0	1	2	3	0	0	0	8	0	0	2	0	0	1	0	0	0	0	0	0
568900	0	0	0	0	1	1	1	0	0	0	3	0	0	1	0	0	1	3	0	0	248	0	0
57060	0	1	1	0	19	4	13	0	0	696	3	0	0	3	1	0	0	347	13	22	18	12	191
57068	0	1	0	0	13	1	12	0	0	11	2	0	0	2	0	0	0	142	12	10	8	5	4
571890	0	1	1	0	13	4	9	0	0	20	2	0	0	3	0	0	0	240	16	16	17	10	4
573508	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
573729	1	0	0	3	3	1	1	0	0	0	3	1	1	2	0	0	3	0	0	0	0	0	0
57412	0	1	0	0	5	1	7	0	0	4	1	0	0	2	0	0	0	114	9	8	7	8	1
57421	0	0	0	0	11	1	8	0	0	26	1	0	0	3	0	0	0	120	11	14	7	4	0
57439	0	1	1	0	14	4	10	0	0	37	2	0	0	3	0	0	0	237	13	17	16	11	2
574656	2	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
574774	2	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
574789	2	0	0	4	5	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
57577	0	0	0	0	2	1	5	0	0	0	15	0	0	3	0	0	0	0	0	0	0	0	0
576137	1	0	0	8	5	1	1	0	0	0	3	1	1	1	0	0	5	0	0	0	0	0	0
5763	0	0	0	0	26	3	1	0	0	0	3	0	0	1	0	0	0	1	0	0	2	0	0
578093	2	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
578113	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
578454	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
578455	1	0	0	3	4	1	1	0	0	0	3	1	1	2	0	0	4	0	0	0	0	0	0
578458	0	0	0	2	15	1	2	0	0	0	3	0	6	1	0	0	0	0	0	0	0	0	0
578459	0	0	0	1	6	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
578462	2	0	0	0	19	4	1	0	0	0	8	0	0	2	0	0	12	4	0	0	98	0	0
5786	15	0	0	0	10	1	1	2	0	0	3	0	0	1	0	0	5	0	0	0	11	0	0
58203	0	1	1	0	15	4	10	0	0	25	2	0	0	3	0	0	0	237	16	17	17	10	5
58291	2	0	0	0	8	3	4	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0
586526	0	0	0	0	1	1	2	0	0	0	4	0	0	5	0	0	1	0	0	0	0	0	0
586833	0	1	1	0	25	7	23	0	0	69	3	0	0	3	4	42	0	513	27	32	34	14	2
58853	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
588596	3	0	0	0	5	1	2	0	0	0	3	0	1	2	0	0	2	0	0	0	0	0	0
58919	0	0	0	1	4	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
591445	0	0	0	0	18	4	3	0	16	0	9	0	0	3	0	0	0	92	3	2	7	4	0
591449	0	0	0	0	22	2	6	0	60	0	12	0	0	3	0	0	0	158	5	2	8	2	0
591936	0	1	1	0	16	6	24	0	0	263	6	0	0	3	0	0	0	277	13	32	23	10	23
59463	0	1	0	0	17	5	17	0	0	495	3	0	0	3	0	0	0	237	14	36	19	7	16
59472	0	0	1	0	16	5	15	0	0	126	2	0	0	3	0	0	0	237	15	29	21	9	14
59479	0	1	1	0	16	5	18	0	0	347	3	0	0	3	0	0	0	267	14	34	21	11	12
595255	1	0	0	3	3	1	1	0	0	0	4	1	1	1	0	0	1	0	0	0	0	0	0
595503	1	0	0	6	4	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
595528	0	1	1	0	7	2	2	0	0	0	3	0	0	1	0	0	1	0	0	7	37	0	0
59729	0	1	1	0	14	4	13	0	0	18	4	0	0	3	0	0	0	261	19	22	21	8	7
597362	0	0	0	0	13	1	2	0	0	0	3	0	4	1	0	0	0	0	0	0	0	0	0
597456	0	1	0	0	5	3	4	6	0	0	3	0	0	3	0	0	0	70	5	2	10	3	0
59894	0	1	1	0	14	4	12	0	0	37	2	0	0	3	0	0	0	252	18	22	18	10	6
599730	0	0	0	2	2	2	1	0	0	0	4	1	1	1	0	0	0	0	0	0	0	0	0
60169	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
60172	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
60175	1	0	0	1	2	1	1	0	0	0	4	1	1	1	0	0	3	0	0	0	0	0	0
60185	2	0	0	0	12	4	3	0	0	0	3	0	0	2	0	0	0	0	0	0	3	0	0
602034	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
602035	1	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
602072	1	0	0	3	3	1	1	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0
60419	0	0	0	0	1	1	5	0	0	0	6	0	0	1	0	0	1	0	0	0	1	0	0
604196	6	0	0	0	8	2	3	0	0	0	2	0	0	1	0	0	0	0	0	0	5	0	0
60516	0	0	0	0	9	4	2	1	0	0	7	0	0	3	0	0	0	72	0	0	2	5	0
60517	0	0	0	0	8	3	4	1	0	0	4	0	0	3	0	0	0	58	0	1	3	5	0
60711	0	1	1	0	16	5	17	0	0	243	3	0	0	3	0	0	0	271	15	29	22	10	22
608512	0	0	0	0	1	1	3	0	0	0	2	0	0	2	0	0	1	0	0	0	1	0	0
6087	0	0	1	0	5	4	3	2	0	0	5	0	0	1	0	0	2	265	3	47	36	3	0
60889	0	1	0	0	7	3	3	6	0	0	3	0	0	2	0	0	0	79	5	3	10	3	0
609295	0	1	0	0	5	3	4	7	0	0	3	0	0	3	0	0	0	71	5	5	11	6	0
610380	0	1	0	0	5	3	4	5	0	0	3	0	0	3	0	0	0	67	5	2	10	4	0
6105	0	1	6	0	6	3	3	9	0	0	3	0	0	1	0	0	2	1131	0	40	39	5	0
61180	0	0	0	0	21	3	4	0	26	0	5	0	0	5	0	0	0	115	2	3	7	8	0
61186	1	0	0	3	3	1	1	0	0	0	3	1	0	1	0	0	2	0	0	0	0	0	0
61207	0	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
61221	0	1	1	0	17	5	15	0	0	138	4	0	0	3	2	100	0	301	17	25	24	11	2
61284	1	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
6130	0	1	6	0	6	2	6	6	0	0	3	0	0	1	0	0	1	734	7	32	37	5	0
61383	0	2	1	0	16	5	19	0	0	651	3	0	0	3	16	0	0	250	15	32	22	11	10
61395	0	0	0	0	2	1	1	0	0	0	4	0	0	1	0	0	0	0	0	0	23	0	0
614051	0	1	0	0	14	4	7	0	0	32	2	0	0	3	0	0	0	236	16	15	16	11	3
61420	1	0	0	1	4	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
61424	0	0	0	0	3	2	2	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0
61616	0	1	1	0	12	3	9	0	0	148	4	0	0	3	4	50	1	292	19	29	39	11	4
61621	0	1	1	0	18	5	19	0	0	122	3	0	0	3	0	0	0	229	15	30	22	8	5
61622	0	1	1	0	16	5	19	0	0	121	3	0	0	3	0	0	0	239	15	31	21	10	5
6182	0	0	0	0	10	4	2	0	0	0	4	0	0	3	0	0	0	79	2	0	3	5	0
6183	0	0	0	0	12	4	3	0	0	0	4	0	0	3	0	0	0	90	3	1	3	5	0
6184	0	0	0	0	13	5	4	0	0	0	4	0	0	4	0	0	0	100	3	2	3	9	0
6185	0	0	0	0	11	4	2	0	0	0	3	0	0	3	0	0	0	81	2	2	2	5	0
61853	0	0	1	0	17	5	17	0	0	166	3	0	0	3	0	0	0	219	14	30	21	9	8
6186	0	0	0	0	9	5	1	0	0	0	8	0	0	3	0	0	0	84	1	2	2	8	0
6192	0	0	0	0	14	4	3	0	0	0	3	0	0	5	0	0	0	98	3	0	3	5	0
619300	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
6198	0	0	0	0	13	4	3	0	0	0	4	0	0	3	0	0	0	75	0	0	3	6	0
6205	0	0	0	0	7	3	4	0	0	0	4	0	0	3	0	0	0	63	1	1	3	5	0
62062	0	2	1	0	57	15	36	0	0	64	7	0	0	5	5	20	0	806	40	77	70	30	3
6210	0	0	0	0	7	3	3	0	0	0	3	0	0	3	0	0	0	53	0	1	3	5	0
6211	0	0	0	0	8	3	4	0	0	0	3	0	0	3	0	0	0	54	1	2	2	5	0
6216	0	0	0	0	8	3	2	2	0	0	3	0	0	3	0	0	0	65	0	0	3	6	0
621737	0	1	0	0	4	3	3	11	0	0	1	0	0	3	0	0	0	63	5	3	9	5	0
6233	0	0	0	0	20	2	5	0	164	0	3	0	0	11	0	0	0	174	7	2	8	5	0
6238	0	0	0	0	21	2	4	0	438	0	3	0	0	2	0	0	0	193	3	2	7	4	0
6239	0	0	0	0	21	2	4	0	601	0	3	0	0	2	0	0	0	218	3	2	8	4	0
6248	0	0	0	0	16	4	5	0	17	0	4	0	0	3	0	0	0	179	4	1	13	5	0
6256	0	0	0	0	8	3	1	0	0	0	4	0	0	3	0	0	0	56	1	1	5	4	0
6257	0	0	0	0	32	3	7	0	2	0	16	0	0	5	0	0	0	168	5	7	12	6	0
626378	0	1	1	0	15	5	6	0	0	23	2	0	0	3	0	0	0	245	14	12	13	10	11
6265	0	0	0	0	21	2	5	0	21	0	5	0	0	3	0	0	0	199	4	2	8	4	0
6269	0	0	0	0	16	2	2	0	1	0	3	0	0	3	0	0	0	131	3	1	9	4	0
62690	0	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
62708	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
6277	0	0	0	0	9	2	3	0	0	0	2	0	0	2	0	0	0	50	2	2	7	5	0
6279	0	0	0	0	11	2	5	0	0	0	3	0	0	2	0	0	0	77	2	2	6	4	0
6280	0	0	0	0	11	2	4	0	0	0	3	0	0	2	0	0	0	77	2	2	6	6	0
6282	0	0	0	0	11	3	5	0	0	0	3	0	0	2	0	0	0	84	2	2	7	4	0
6290	0	0	0	0	17	2	5	0	37	0	8	0	0	3	0	0	0	133	3	3	6	4	0
6293	0	0	0	0	12	2	5	0	0	0	4	0	0	2	0	0	0	65	2	3	5	4	0
630221	0	1	2	0	46	16	31	0	0	113	6	0	0	6	5	60	0	949	46	102	73	24	6
6303	0	0	0	0	39	4	4	0	10	0	8	0	0	7	0	0	0	136	3	0	10	2	0
63057	0	0	0	0	1	1	3	0	0	0	7	0	0	4	0	0	2	0	0	0	0	0	0
6306	0	0	0	0	67	2	11	0	29	0	13	0	0	78	0	0	0	351	5	0	19	8	0
630683	0	2	1	0	31	8	16	0	0	26	2	0	0	3	4	11	0	420	26	28	26	14	1
6313	0	0	0	0	14	3	3	0	2	0	5	0	0	2	0	0	0	95	1	2	5	4	0
6326	0	0	0	0	14	3	3	0	262	0	3	0	0	3	0	0	0	154	4	1	8	4	0
6334	0	0	0	0	6	2	5	0	0	0	5	0	0	2	0	0	0	43	4	2	7	6	0
6335	0	0	0	0	6	1	5	0	0	0	3	0	0	2	0	0	0	45	4	2	6	5	0
6336	0	0	0	0	5	1	5	0	0	0	3	0	0	2	0	0	0	43	4	3	7	4	0
6337	0	0	0	0	5	1	4	0	0	0	3	0	0	2	0	0	0	46	4	2	7	5	0
63383	0	0	0	0	4	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
63459	0	0	0	0	1	2	1	0	0	0	20	0	0	4	0	0	1	0	0	0	0	0	0
6347	0	1	2	0	8	3	2	22	0	0	3	0	0	2	0	0	2	641	7	18	53	4	0
637853	0	0	0	0	19	2	2	0	3	0	10	0	0	2	0	0	0	94	1	4	4	5	0
63787	0	0	0	0	4	2	4	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0
63820	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
63821	1	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
6412	0	0	0	0	12	4	6	1	0	0	6	0	0	2	0	0	0	199	5	16	8	5	0
64144	0	1	1	0	26	8	23	0	0	153	3	0	0	5	3	72	0	563	25	51	36	13	1
64152	0	1	1	0	27	7	20	0	0	188	3	0	0	4	3	50	1	651	23	42	36	14	1
64176	0	1	1	0	16	5	17	0	0	291	3	0	0	3	2	128	0	352	19	24	25	11	28
64278	0	0	1	0	15	5	6	0	0	28	1	0	0	3	0	0	0	226	15	11	15	12	3
64391	0	0	0	0	7	3	2	7	0	0	4	0	0	3	0	0	0	84	5	4	8	4	0
644223	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
644352	1	0	0	3	3	1	2	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
644358	1	0	0	5	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
64495	3	0	0	0	11	4	5	0	0	0	7	0	0	2	0	0	0	0	0	0	4	0	0
645133	0	0	0	4	3	1	1	0	0	0	4	0	1	1	0	0	3	0	0	0	0	0	0
645134	3	0	0	0	5	1	2	0	0	0	3	0	0	1	0	0	2	13	0	0	19	0	0
64517	1	0	0	0	6	1	2	0	0	0	5	0	0	1	0	0	2	2	0	0	22	0	0
64518	6	0	0	0	8	2	3	0	0	0	2	0	0	1	0	0	0	0	0	0	6	0	0
64522	3	0	0	0	11	2	3	0	0	0	4	0	0	1	0	0	0	0	0	0	6	0	0
64524	6	0	0	0	9	2	3	0	0	0	4	0	0	1	0	0	0	0	0	0	4	0	0
64525	7	0	0	0	8	2	3	0	0	0	3	0	0	1	0	0	0	0	0	0	8	0	0
64567	7	0	0	0	8	2	4	0	0	0	3	0	0	1	0	0	0	0	0	0	4	0	0
64571	7	0	0	0	7	2	4	0	0	0	4	0	0	1	0	0	0	0	0	0	2	0	0
64648	2	0	0	0	11	3	4	0	0	0	3	0	0	2	0	0	0	0	0	0	4	0	0
64659	0	0	0	2	23	1	2	0	0	0	3	0	12	2	0	0	0	0	0	0	0	0	0
64791	0	1	0	0	4	3	4	9	0	0	2	0	0	3	0	0	0	65	5	4	9	5	0
64802	0	1	1	0	15	5	11	0	0	23	2	0	0	3	0	0	0	248	15	18	15	12	6
64838	0	1	0	0	6	3	6	15	0	0	3	0	0	3	0	0	0	68	6	3	14	6	0
649802	0	1	1	0	14	4	14	0	0	177	3	0	0	3	0	0	0	270	16	23	19	11	14
650164	0	0	0	1	15	1	2	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0
6526	0	0	3	0	10	3	3	42	0	0	3	0	0	2	0	1	1	644	18	23	33	5	0
654480	1	0	0	1	3	1	1	0	0	0	5	1	1	1	0	0	3	0	0	0	0	0	0
65489	0	0	0	0	2	1	1	0	0	0	6	0	0	3	0	0	1	0	0	0	0	0	0
6550	0	2	37	0	10	1	3	15	2	0	4	0	0	4	0	1	1	854	23	93	25	4	0
655819	1	0	0	0	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
655827	0	0	0	1	4	1	1	0	0	0	4	1	1	1	0	0	2	0	0	0	1	0	0
655863	1	0	0	1	3	1	1	0	0	0	3	1	1	2	0	0	3	0	0	0	0	0	0
656061	1	0	0	1	3	1	1	0	0	0	4	1	0	1	0	0	1	0	0	0	0	0	0
6565	0	1	13	0	11	2	3	27	0	0	3	0	0	13	0	3	1	571	27	49	18	5	0
656916	1	0	0	1	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
656917	1	0	0	1	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
6573	0	2	5	0	8	2	4	9	0	0	3	0	0	3	0	2	2	369	14	16	13	5	0
658196	3	0	0	1	5	1	2	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0
658429	1	0	0	0	3	1	1	0	0	0	4	1	1	1	0	0	1	0	0	0	0	0	0
658473	0	0	0	1	22	1	2	0	0	0	5	0	10	1	0	0	0	0	0	0	0	0	0
660025	1	0	0	3	4	1	1	0	0	0	2	1	1	1	0	0	4	0	0	0	0	0	0
660029	1	0	0	3	6	1	1	0	0	0	3	1	1	1	0	0	5	0	0	0	0	0	0
660469	1	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
66420	0	1	0	0	7	3	3	8	0	0	3	0	0	3	0	0	0	95	4	5	7	6	0
6645	0	1	0	0	8	3	4	26	0	0	4	0	0	2	0	1	1	209	17	46	16	6	0
665079	0	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
665912	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
6661	0	0	0	0	11	3	1	7	0	0	2	0	0	5	0	0	0	76	6	6	8	7	0
66656	0	0	0	0	3	3	8	0	0	0	4	0	0	9	0	0	1	0	0	0	0	0	0
6669	0	1	0	0	9	3	4	22	0	0	22	0	0	3	0	0	0	170	6	11	17	3	0
66707	0	1	1	0	14	5	9	0	0	26	1	0	0	3	0	0	0	239	15	14	14	10	3
66713	0	1	7	0	8	2	3	18	0	0	3	0	0	14	0	1	0	434	16	17	16	5	0
667144	0	1	0	0	15	4	8	0	0	25	2	0	0	3	0	0	0	229	17	12	15	10	2
667154	0	1	1	0	14	4	11	0	0	18	2	0	0	3	0	0	0	239	16	14	14	11	3
667186	0	1	1	0	13	5	11	0	0	37	1	0	0	3	0	0	0	243	17	15	17	12	8
6689	0	1	0	0	6	3	4	20	0	1	4	0	0	3	0	0	0	233	8	14	14	6	0
669026	1	0	0	2	4	1	1	0	0	0	3	1	1	2	0	0	3	0	0	0	0	0	0
669874	0	0	0	1	1	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
670337	0	1	1	0	15	4	8	0	0	22	2	0	0	3	0	0	0	244	16	12	15	10	5
670355	0	1	1	0	12	4	3	0	0	25	2	0	0	3	0	0	0	236	15	12	15	9	4
670356	0	1	1	0	14	5	8	0	0	26	1	0	0	3	0	0	0	245	16	15	16	9	1
670386	7	0	0	0	10	1	1	2	0	0	3	0	0	1	0	0	5	0	0	0	14	0	0
670483	0	0	0	1	14	1	2	0	0	0	3	0	9	1	0	0	0	0	0	0	0	0	0
670580	0	0	0	1	15	1	2	0	0	0	3	0	7	1	0	0	0	0	0	0	0	0	0
6706	0	1	0	0	7	3	4	17	0	0	4	0	0	2	0	0	0	140	8	12	10	5	0
671144	0	0	0	0	3	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
671987	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
675120	2	0	0	6	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
675824	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
67767	0	0	0	0	7	3	3	9	0	0	4	0	0	3	0	0	0	55	2	4	9	6	0
679940	1	0	0	0	11	3	2	0	0	0	3	0	0	1	0	0	0	0	0	0	3	0	0
681940	1	0	0	6	3	1	1	0	0	0	3	0	1	1	0	0	2	0	0	0	0	0	0
682080	2	0	0	5	6	1	1	0	0	0	3	1	1	4	0	0	1	0	0	0	0	0	0
6832	0	0	0	0	16	3	3	11	0	0	3	0	0	2	0	0	0	215	10	14	13	4	0
683960	0	0	0	2	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
68415	0	1	1	0	16	6	21	0	0	770	3	0	0	4	13	0	0	271	15	33	20	11	18
684364	0	0	0	0	9	1	3	0	0	0	3	0	0	1	0	0	1	1	0	0	5	0	0
684658	0	1	0	0	5	3	3	9	0	0	3	0	0	3	0	0	0	70	5	3	9	3	0
68486	0	1	1	0	15	5	11	0	0	46	2	0	0	3	0	0	0	246	16	13	14	12	6
68497	0	1	1	0	15	4	7	0	0	24	2	0	0	3	0	0	0	234	13	16	15	11	1
685502	3	0	0	5	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
685588	0	0	0	0	23	1	2	0	0	0	3	0	13	1	0	0	0	1	0	0	0	0	0
68775	0	0	0	6	22	1	2	0	0	0	4	0	6	1	0	0	0	0	0	0	0	0	0
68872	0	0	0	0	3	2	5	0	0	0	7	0	0	3	0	0	1	0	0	0	0	0	0
689266	0	1	1	0	14	4	6	0	0	21	2	0	0	3	0	0	0	213	13	14	13	8	0
689277	0	1	0	0	5	3	4	12	0	0	3	0	0	3	0	0	0	83	4	6	9	5	0
690307	1	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
690887	2	0	0	4	5	1	1	0	0	0	3	1	1	1	0	0	1	0	0	1	0	0	0
691883	0	0	0	0	4	1	1	0	0	0	3	0	0	1	0	0	0	0	0	0	3	0	0
69355	0	1	0	0	10	3	1	21	0	0	9	0	0	3	0	0	0	87	4	30	5	5	0
6941	0	0	0	0	9	1	1	11	0	0	2	0	0	2	0	0	0	130	5	6	5	3	0
694270	0	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	5	0	0	0	0	0	0
6945	0	0	0	0	11	3	3	10	0	0	3	0	0	2	0	0	0	128	12	10	11	5	0
6954	0	0	0	0	10	3	3	1	0	0	3	0	0	3	0	0	0	86	7	5	10	4	0
6956	0	0	0	0	9	3	2	1	0	0	9	0	0	4	0	0	0	88	8	4	10	4	0
6958	0	0	0	0	9	4	3	0	0	0	6	0	0	3	0	0	0	69	5	3	10	4	0
69766	0	0	0	1	3	1	1	0	0	0	3	2	1	1	0	0	2	0	0	0	0	0	0
69771	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
69773	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
69820	0	1	0	0	5	3	4	14	0	0	3	0	0	3	0	0	0	86	5	6	10	3	0
6984	0	1	0	0	11	3	1	14	0	0	9	0	0	4	0	0	0	165	7	8	10	10	0
698492	0	0	0	1	4	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
70096	1	0	0	5	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
701091	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
702011	3	0	0	3	4	1	1	0	0	0	3	1	1	2	0	0	0	0	0	0	0	0	0
702518	1	0	0	6	3	1	1	0	0	0	3	1	1	1	0	0	2	2	0	0	0	0	0
7029	0	1	0	0	5	3	4	25	0	0	4	0	0	6	0	0	0	83	6	4	9	3	0
703135	0	0	0	1	13	1	2	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0
703497	2	0	0	3	3	1	1	0	0	0	3	1	1	2	0	0	1	0	0	0	0	0	0
703511	2	0	0	3	3	1	1	0	0	0	3	1	2	1	0	0	1	0	0	0	0	0	0
7038	0	1	0	0	5	3	3	4	0	0	4	0	0	3	0	0	0	69	5	3	9	5	0
7048	0	1	0	0	7	3	3	9	0	0	4	0	0	3	0	0	0	84	8	6	11	5	0
7054	0	1	0	0	7	3	3	14	1	0	3	0	0	3	0	0	0	67	5	8	10	4	0
706561	3	0	0	2	3	1	1	0	0	0	3	1	1	2	0	0	0	0	0	0	0	0	0
70667	0	0	0	0	8	2	2	1	0	0	6	0	0	3	0	0	0	58	1	1	3	7	0
7067	0	1	0	0	8	3	4	8	0	0	3	0	0	1	0	0	0	91	9	7	12	3	0
706981	1	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
7070	0	1	0	0	8	3	4	7	0	0	3	0	0	3	0	0	0	82	8	13	11	4	0
708187	1	0	0	6	3	1	1	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0
708192	0	0	0	2	3	1	1	0	0	0	3	0	1	2	0	0	2	0	0	0	0	0	0
708197	1	0	0	5	3	1	1	0	0	0	3	0	1	1	0	0	2	0	0	0	0	0	0
708437	0	0	0	4	10	1	1	0	0	0	3	0	3	1	0	0	0	0	0	0	0	0	0
7091	0	1	0	0	6	3	4	10	0	0	3	0	0	3	0	0	0	84	5	7	10	4	0
7107	0	1	0	0	6	2	3	9	0	0	5	0	0	2	0	0	0	77	4	2	9	3	0
7109	0	1	0	0	5	3	2	15	0	0	2	0	0	3	0	0	0	91	5	4	9	5	0
7111	0	1	0	0	5	3	4	15	0	0	4	0	0	3	0	0	0	95	5	7	11	4	0
